ranking;instituicao;tipo_documento;tipo_controle;4;5;6;7;8;9;10;11;12;13;14;15;16;17;ano;mes;relatorio;18;19;20;21;22
15;ICATU;I;3;;12/1994;879.541;3.375;216.589;306.401;5.199;0;90.983;-60;171.383;398;0;85.275;1994;12;Ativo;;;;;
16;BCN BARCLAYS;I;3;2;12/1994;706.459;13.578;173.546;58.539;8.312;0;194.702;-3.620;236.726;3.554;0;21.123;1994;12;Ativo;;;;;
17;BRDE;I;2;;12/1994;696.312;79;111.562;8.123;0;0;566.855;-798;4.600;2.147;1.762;1.983;1994;12;Ativo;;;;;
18;BDMG;I;2;;12/1994;693.290;17;6.124;216.170;5.594;0;396.851;-5.775;51.999;1.422;0;20.888;1994;12;Ativo;;;;;
19;FIAT;I;4;2;12/1994;590.032;3.330;149.705;77.332;3.984;0;288.317;-5.489;3.567;242;0;69.043;1994;12;Ativo;;;;;
20;BB;I;3;2;12/1994;535.509;1;335.103;90.019;31.044;0;8.965;-242;15.996;0;0;54.623;1994;12;Ativo;;;;;
21;INTER-ATLANTICO;I;5;2;12/1994;483.119;1.145;74.807;28.139;18.368;21.126;238.129;-1.338;59.117;1.931;-2.610;38.428;1994;12;Ativo;;;;;
22;AUTOLATINA;I;4;2;12/1994;414.881;2.315;3.747;0;9.405;0;399.861;-4.648;2.842;991;0;370;1994;12;Ativo;;;;;
23;GENERAL MOTORS;I;4;2;12/1994;382.986;79;9.669;0;7.098;4.374;326.591;-1.266;8.030;1.552;0;26.860;1994;12;Ativo;;;;;
24;LLOYDS;I;4;2;12/1994;378.850;20;173.238;147.490;0;0;46.037;0;12.052;0;0;12;1994;12;Ativo;;;;;
25;DESENBANCO;I;2;;12/1994;339.341;90;2.743;0;694;0;323.956;-765;4.894;2.291;0;5.439;1994;12;Ativo;;;;;
26;PROGRESSO;I;3;2;12/1994;328.600;4.175;9.884;49.160;20.728;23;148.724;-1.218;43.927;12.489;0;40.708;1994;12;Ativo;;;;;
27;LIBERAL;I;3;2;12/1994;316.833;10.236;52.764;5.184;597;99;1.572;-8;239.265;15;0;7.109;1994;12;Ativo;;;;;
28;TOKYO;I;4;2;12/1994;308.369;3.560;26.577;13.806;4.119;333;99.271;-2.137;124.944;733;0;37.164;1994;12;Ativo;;;;;
29;CREFISUL;I;5;2;12/1994;289.745;3.103;76.208;13.642;13.869;13.510;88.477;-24;40.688;93;0;36.923;1994;12;Ativo;;;;;
30;MERCANTIL;I;3;2;12/1994;281.042;2.655;2.262;46.286;14.759;133;184.764;-9;17.778;1.807;0;10.607;1994;12;Ativo;;;;;
31;BANCESA;I;3;2;12/1994;266.138;3.031;19.167;53.523;28.861;200;104.071;-2.282;40.521;1.937;92;17.017;1994;12;Ativo;;;;;
32;BADESC;I;2;;12/1994;262.512;117;10.337;2.520;2;0;246.208;-1.699;1.176;3.438;0;412;1994;12;Ativo;;;;;
33;MATRIX;I;3;2;12/1994;250.343;7.257;22.824;112.839;0;0;678;0;69.612;144;0;36.989;1994;12;Ativo;;;;;
34;CINDAM;I;3;2;12/1994;241.177;28.644;41.128;126.188;209;0;1.262;0;30.722;110;0;12.913;1994;12;Ativo;;;;;
35;BRASEG;I;5;;12/1994;200.921;601;80.892;14.208;35.927;0;47.378;-245;17.806;1.612;0;2.743;1994;12;Ativo;;;;;
36;MULTI;I;4;2;12/1994;190.464;178;43.342;12.044;1.648;74.509;13.216;-63;42.163;52;0;3.375;1994;12;Ativo;;;;;
37;FLEMING GRAPHUS;I;3;2;12/1994;179.484;472;17.365;31.209;5;105.687;7.468;-37;4.159;0;0;13.156;1994;12;Ativo;;;;;
38;FENICIA;I;3;2;12/1994;168.984;1.049;10.437;22.472;7.835;0;100.372;-457;15.197;5.651;0;6.429;1994;12;Ativo;;;;;
39;BANQUEIROZ;I;3;2;12/1994;201.938;2.440;37.691;20.449;12.406;100;95.239;-530;20.464;1.153;0;12.526;1994;12;Ativo;;;;;
40;MARKA;I;3;;12/1994;161.490;42;7.616;19.516;415;96.349;14.053;-619;10.783;1;0;13.335;1994;12;Ativo;;;;;
41;DIMENSAO;I;3;2;12/1994;159.033;831;14.105;114.308;261;0;2.972;140;9.365;1;0;17.050;1994;12;Ativo;;;;;
42;ARBI;I;3;2;12/1994;156.365;3.473;4.725;31.545;3.949;28.565;56.593;1.665;6.024;122;0;19.705;1994;12;Ativo;;;;;
43;BRJ;I;3;;12/1994;165.344;145;22.149;680;22.267;0;54.065;-12;56.070;1.938;0;6.687;1994;12;Ativo;;;;;
44;FINASA;I;3;2;12/1994;137.903;2;16.410;1.084;2.201;0;18.550;-25;8.937;0;0;90.744;1994;12;Ativo;;;;;
45;BANDES;I;2;2;12/1994;137.182;63;5.228;16.156;57;0;114.425;-1.467;967;26;0;1.728;1994;12;Ativo;;;;;
46;MARTINELLI;I;3;2;12/1994;115.598;2.397;26.550;16.070;5.227;0;46.841;-1.512;3.956;1.386;0;14.681;1994;12;Ativo;;;;;
47;TRANSBANCO;I;3;2;12/1994;115.137;167;4.519;4.307;13.979;0;89.417;-579;1.187;145;0;1.994;1994;12;Ativo;;;;;
48;BERON;I;2;;12/1994;117.512;1.017;10.494;6.675;12.061;7.776;58.818;-895;10.408;967;0;10.190;1994;12;Ativo;;;;;
49;GULFINVEST;I;5;2;12/1994;112.516;288;31.440;28.970;939;68;20.927;0;25.068;0;0;4.817;1994;12;Ativo;;;;;
50;RENDIMENTO;I;3;2;12/1994;110.811;2.771;12.950;13.475;18.744;0;46.721;-233;11.020;27;0;5.337;1994;12;Ativo;;;;;
51;PATENTE;I;3;2;12/1994;107.519;298;17.690;61.016;278;10.351;1.316;0;763;8;0;15.801;1994;12;Ativo;;;;;
52;TENDENCIA;I;3;2;12/1994;105.022;747;15.026;51.300;73;0;938;0;8.267;2;0;28.669;1994;12;Ativo;;;;;
53;INDUSVAL;I;3;2;12/1994;88.557;4.567;6.504;29.468;4.178;0;32.220;-412;4.657;45;0;7.330;1994;12;Ativo;;;;;
54;IOCHPE;I;3;;12/1994;87.538;61;3.265;11.166;4.845;484;56.808;-750;2.045;0;0;9.616;1994;12;Ativo;;;;;
55;BAHIA;I;3;2;12/1994;78.641;12;11.212;13.554;545;20.134;448;-2;32.324;0;0;414;1994;12;Ativo;;;;;
56;BMC;I;3;2;12/1994;75.184;3;17.767;49.558;556;0;7;-7;5.560;4;0;418;1994;12;Ativo;;;;;
57;PORTO REAL;I;3;;12/1994;74.139;320;5.398;5.080;5.335;26.850;19.537;-150;2.578;238;0;8.304;1994;12;Ativo;;;;;
58;BCR;I;3;2;12/1994;70.686;184;22.067;13.512;3.561;5;22.580;-421;2.757;338;0;6.103;1994;12;Ativo;;;;;
59;J.P.MORGAN;I;4;2;12/1994;65.214;3;21.372;37.891;0;0;0;0;5.395;0;0;553;1994;12;Ativo;;;;;
60;EUROINVEST;I;5;2;12/1994;59.398;6;7.836;1.394;5.173;1;13.128;-1.057;15.349;1;0;16.963;1994;12;Ativo;;;;;
61;FINANCEIRO IND.;I;3;2;12/1994;58.814;41;5.039;18.956;362;0;11.617;-1.341;18.784;917;0;4.440;1994;12;Ativo;;;;;
62;BANACRE;I;2;;12/1994;59.441;293;2.801;11.148;6.693;520;25.527;-969;3.038;858;0;9.531;1994;12;Ativo;;;;;
63;OPERADOR;I;3;2;12/1994;55.180;1.531;74;4.266;3.366;0;33.356;2.135;3.739;1.005;0;5.707;1994;12;Ativo;;;;;
64;BATTISTELLA;I;3;;12/1994;54.627;649;240;193;0;0;39.129;-732;3.253;376;0;11.519;1994;12;Ativo;;;;;
65;INVESTCORP;I;3;2;12/1994;53.655;26;115;1.222;1.392;21.526;16.973;0;4.244;196;0;7.960;1994;12;Ativo;;;;;
66;METROPOLITANO;I;5;;12/1994;53.468;598;1.137;14.325;1.489;216;21.417;-865;7.721;1.299;0;6.129;1994;12;Ativo;;;;;
67;BOREAL;I;3;2;12/1994;51.568;54;14.455;17.752;0;0;96;0;16.968;16;0;2.227;1994;12;Ativo;;;;;
68;AUGUSTA 251;I;3;2;12/1994;44.380;7;28.378;6;163;0;476;0;196;4;0;15.151;1994;12;Ativo;;;;;
69;MERCANTIL;I;3;2;12/1994;43.944;106;12.727;268;2.844;0;24.808;-264;2.590;6;0;861;1994;12;Ativo;;;;;
70;BM&S;I;3;2;12/1994;40.973;125;337;2.872;5.230;9;26.977;-468;1.613;923;0;3.356;1994;12;Ativo;;;;;
71;BANDEIRANTES;I;3;2;12/1994;39.668;9;20.821;662;0;0;3.731;-119;470;10;0;14.085;1994;12;Ativo;;;;;
72;FITAL;I;3;;12/1994;38.069;1;33.104;4.842;0;0;0;0;91;0;0;30;1994;12;Ativo;;;;;
73;ROSA;I;3;2;12/1994;37.973;112;330;3.416;151;11.406;16.875;0;563;11;0;5.110;1994;12;Ativo;;;;;
74;FONTE;I;3;2;12/1994;37.100;39;8.285;10.440;0;0;78;0;2.964;2;0;15.291;1994;12;Ativo;;;;;
75;PLANIBANC;I;3;2;12/1994;35.985;87;23.160;0;254;0;292;0;2.077;4;0;10.112;1994;12;Ativo;;;;;
76;STOCK;I;3;2;12/1994;841.238;30;808.739;15.884;11;0;3.976;0;1.453;5.227;0;5.919;1994;12;Ativo;;;;;
77;MIL;I;3;2;12/1994;31.998;199;730;1.797;2.181;77;17.615;-174;1.045;1.522;0;7.005;1994;12;Ativo;;;;;
78;PAULISTA;I;3;2;12/1994;31.312;3.533;1.765;696;2.326;0;14.114;-153;1.234;0;0;7.797;1994;12;Ativo;;;;;
79;BFI;I;5;2;12/1994;30.775;198;1.157;1.269;294;0;22.230;0;1.323;0;0;4.303;1994;12;Ativo;;;;;
80;BFB;I;3;;12/1994;30.191;13;7.315;107;0;0;15.390;0;4.717;0;0;2.649;1994;12;Ativo;;;;;
81;OURINVEST;I;3;2;12/1994;29.429;1.775;6.738;5.912;273;0;1.707;0;10.270;0;0;2.754;1994;12;Ativo;;;;;
82;VARIG;I;3;2;12/1994;28.089;72;2.995;466;517;0;10.053;-352;1.142;2.017;0;11.181;1994;12;Ativo;;;;;
83;UNITED;I;3;2;12/1994;26.574;0;24.328;0;5;0;0;0;627;10;0;1.604;1994;12;Ativo;;;;;
84;D'EL REY;I;3;2;12/1994;24.777;8;17.151;390;0;0;0;0;288;0;0;6.940;1994;12;Ativo;;;;;
85;VETOR;I;3;2;12/1994;62.912;583;40.531;12.787;195;0;1.385;0;128;18;0;7.285;1994;12;Ativo;;;;;
86;STERLING;I;5;;12/1994;22.999;56;260;21;13.856;0;6.572;-931;678;0;0;2.488;1994;12;Ativo;;;;;
87;BCO HKB;I;5;;12/1994;21.971;29;6.112;2.030;1.562;0;11.387;-220;675;3;0;393;1994;12;Ativo;;;;;
88;PATRIMONIO;I;3;;12/1994;19.920;3;9.194;6.584;0;0;0;0;3.556;0;0;584;1994;12;Ativo;;;;;
89;TRICURY;I;3;;12/1994;18.828;57;5.804;2.353;30;0;6.865;-268;67;0;0;3.920;1994;12;Ativo;;;;;
90;PRIME;I;3;2;12/1994;18.239;26;1.721;4.595;143;0;1.429;-89;2.085;703;0;7.626;1994;12;Ativo;;;;;
91;EXPRINTER LOSAN;I;5;2;12/1994;16.883;10;14.123;2.049;0;0;426;0;94;0;0;181;1994;12;Ativo;;;;;
92;DESTAK;I;3;;12/1994;20.239;32;3.966;15.154;1;0;0;0;695;1;0;390;1994;12;Ativo;;;;;
93;FICRISA AXELRUD;I;3;2;12/1994;16.213;115;777;0;1.337;0;10.760;-125;2.573;339;0;437;1994;12;Ativo;;;;;
94;RURAL;I;3;2;12/1994;15.618;0;5.744;0;0;0;0;0;15;0;0;9.858;1994;12;Ativo;;;;;
95;DRACMA;I;3;;12/1994;15.582;38;394;5.681;877;0;6.675;-535;1.342;65;0;1.044;1994;12;Ativo;;;;;
96;INTERFINANCE;I;3;2;12/1994;45.112;11;35.440;2.483;292;0;4.150;0;287;2;0;2.447;1994;12;Ativo;;;;;
97;INVESTOR;I;3;2;12/1994;13.701;64;158;5.168;106;0;4.238;-21;1.420;0;0;2.567;1994;12;Ativo;;;;;
98;MISASI;I;3;2;12/1994;13.007;3;3.147;314;5;0;1.951;0;506;607;0;6.473;1994;12;Ativo;;;;;
99;MALCON;I;3;2;12/1994;12.232;79;1.751;10;412;0;7.806;-62;1.746;74;0;417;1994;12;Ativo;;;;;
100;CAMBIAL;I;3;2;12/1994;12.184;73;2;1.891;32;0;1.846;0;708;0;0;7.630;1994;12;Ativo;;;;;
101;MAXINVEST;I;3;;12/1994;11.244;39;369;175;562;0;4.911;-1;218;1;0;4.970;1994;12;Ativo;;;;;
102;DIVISA;I;3;;12/1994;11.150;47;103;5.835;59;0;1.346;0;579;1;0;3.180;1994;12;Ativo;;;;;
103;NACOES;I;3;;12/1994;10.624;47;1.350;279;383;0;5.642;-27;1;0;0;2.950;1994;12;Ativo;;;;;
104;FINANSINOS;I;3;2;12/1994;10.557;8;655;501;481;0;6.944;-109;1.245;27;0;806;1994;12;Ativo;;;;;
105;PERFORMANCE;I;3;;12/1994;9.885;17;3.205;2.887;2;0;0;0;766;0;0;3.008;1994;12;Ativo;;;;;
106;INTERPART;I;3;;12/1994;8.448;52;271;1.670;115;0;1.505;-6;3.243;0;0;1.599;1994;12;Ativo;;;;;
107;TECNICORP;I;3;2;12/1994;8.315;36;380;5;341;0;3.790;0;948;388;0;2.426;1994;12;Ativo;;;;;
108;BANCRED;I;3;2;12/1994;8.107;55;2.961;248;242;5;2.144;-48;169;74;0;2.257;1994;12;Ativo;;;;;
109;OK;I;3;2;12/1994;7.223;67;368;273;231;0;3.877;-23;36;30;0;2.363;1994;12;Ativo;;;;;
110;AMERICAN EXPRES;I;4;2;12/1994;6.401;54;0;957;0;0;0;0;6;0;0;5.384;1994;12;Ativo;;;;;
111;PORTO SEGURO;I;3;;12/1994;5.701;3;1.492;996;0;0;0;0;428;0;0;2.782;1994;12;Ativo;;;;;
112;INTERPACIFICO;I;3;;12/1994;5.593;9;5.409;106;0;0;0;0;45;0;0;24;1994;12;Ativo;;;;;
113;DIGIBANCO;I;3;2;12/1994;5.352;0;0;4.096;0;0;1.240;-248;264;0;0;0;1994;12;Ativo;;;;;
114;INDUSCRED;I;3;2;12/1994;5.896;30;722;5;453;0;2.544;0;241;60;0;1.841;1994;12;Ativo;;;;;
115;TOTAL;I;3;2;12/1994;4.919;3;1.013;1.834;0;0;0;0;14;0;0;2.055;1994;12;Ativo;;;;;
116;CRITERIUM;I;3;;12/1994;3.142;7;1.191;297;0;0;0;0;169;0;0;1.478;1994;12;Ativo;;;;;
117;APLICAP;I;3;2;12/1994;3.223.604;22;3.216.469;1.673;0;0;0;0;122;13;0;5.305;1994;12;Ativo;;;;;
1;CEF;I;1;;06/1997;105.774.080;161.201;7.678.280;7.301.769;16.520.260;167.778;54.222.359;-1.554.934;15.196.783;2.178.753;0;3.901.833;1997;6;Ativo;;;;;
2;BB;C;1;;06/1997;104.358.978;4.052.443;10.039.392;21.699.240;12.048.274;142.448;27.957.561;-3.392.922;27.969.037;564.191;453.024;2.826.290;1997;6;Ativo;;;;;
3;BANESPA;C;2;;06/1997;71.194.010;1.530.198;19.128.897;19.020.802;1.313.949;6.861;28.337.140;-191.226;1.094.271;66.990;132.380;753.749;1997;6;Ativo;;;;;
4;BRADESCO;C;3;;06/1997;41.737.098;825.238;7.932.726;5.055.627;5.168.814;49.909;13.875.454;-222.174;4.359.009;174.245;592.904;3.925.347;1997;6;Ativo;;;;;
5;ITAU;C;3;;06/1997;35.983.426;1.385.965;5.200.557;3.136.070;4.977.628;2.569;10.707.668;-541.914;5.999.065;125.253;1.173.876;3.816.691;1997;6;Ativo;;;;;
6;UNIBANCO;C;5;;06/1997;24.486.619;597.257;5.231.799;2.594.908;1.676.723;12.196;8.703.917;-285.448;3.047.523;165.661;722.679;2.019.405;1997;6;Ativo;;;;;
7;REAL;C;3;;06/1997;18.716.015;245.667;4.018.644;2.118.572;2.231.077;47.965;5.284.410;-202.639;3.473.565;34.608;561.395;902.752;1997;6;Ativo;;;;;
8;NOSSA CAIXA;I;2;;06/1997;12.849.610;27.083;555.893;1.372.152;1.844.147;93;6.876.928;-4.186;1.144.040;20.990;70;1.012.399;1997;6;Ativo;;;;;
9;BEMGE;C;2;;06/1997;12.400.455;42.073;759.672;9.523.353;339.004;533;725.461;-18.862;864.826;10.557;0;153.837;1997;6;Ativo;;;;;
10;BCN;C;3;;06/1997;16.231.446;91.606;5.240.609;1.102.914;1.879.198;2.343;4.352.666;-154.486;1.856.268;77.968;1.113.255;669.103;1997;6;Ativo;;;;;
11;BANRISUL;C;2;;06/1997;11.302.086;41.458;935.451;7.033.748;740.946;165.793;1.922.291;-81.705;305.291;29.101;45.474;164.237;1997;6;Ativo;;;;;
12;HSBC BAMERINDUS;I;4;2;06/1997;13.434.244;134.963;3.200.664;3.381.264;2.333.434;478;2.061.267;-79;1.428.155;4.303;41.790;848.005;1997;6;Ativo;;;;;
13;SAFRA;C;3;;06/1997;16.213.623;48.244;7.202.942;1.969.471;1.793.538;2.471;2.881.103;-16.003;1.058.035;45.328;671.073;557.420;1997;6;Ativo;;;;;
14;CITIBANK;C;4;;06/1997;8.257.141;424.180;1.457.297;497.601;1.178.762;0;1.643.590;-41.615;2.796.331;14.236;139.119;147.640;1997;6;Ativo;;;;;
15;BAMERINDUS;I;3;;06/1997;7.818.026;0;394.958;1.289.882;1.766;0;1.471.690;-743.484;4.444.948;104.324;69.016;784.926;1997;6;Ativo;;;;;
16;BANKBOSTON;C;4;;06/1997;9.187.914;552.728;3.546.216;478.697;728.585;1.610;1.754.652;-1.736;1.765.151;13.354;273.881;74.776;1997;6;Ativo;;;;;
17;BANESTADO;C;2;;06/1997;6.560.554;68.341;174.246;274.458;1.117.658;3.773;2.926.898;-226.756;1.197.783;87.065;713.783;223.305;1997;6;Ativo;;;;;
18;SUDAMERIS;C;4;;06/1997;8.753.162;37.604;2.438.998;672.197;900.278;265;2.868.801;-65.112;1.205.481;28.369;388.501;277.779;1997;6;Ativo;;;;;
19;LLOYDS;C;4;;06/1997;6.411.387;18.930;595.057;601.155;743.322;115.443;2.085.018;-20.089;2.021.139;29.872;83.920;137.620;1997;6;Ativo;;;;;
20;BOZANO,SIMONSEN;C;5;;06/1997;8.385.128;20.640;2.744.190;1.725.987;121.649;0;1.086.070;-29.081;2.187.248;33.029;1.011;494.386;1997;6;Ativo;;;;;
21;EXCEL;C;4;;06/1997;11.549.353;81.891;6.130.395;699.639;728.608;462;2.512.227;-34.064;866.677;71.085;190.163;302.271;1997;6;Ativo;;;;;
22;BBA-CREDITANSTALT;C;5;;06/1997;6.066.507;69.181;923.853;1.442.055;612.723;0;2.058.152;-30.034;619.778;8.770;0;362.029;1997;6;Ativo;;;;;
23;MERCANTIL SP;C;3;;06/1997;5.530.224;74.869;836.476;215.923;833.657;3.434;1.698.249;-15.273;760.454;12.905;423.758;685.772;1997;6;Ativo;;;;;
24;BNB;I;1;;06/1997;4.772.666;18.805;380.171;290.220;324.988;1.418;3.023.326;-88.996;556.875;9.227;0;256.633;1997;6;Ativo;;;;;
25;AMERICA DO SUL;C;5;;06/1997;5.316.471;63.860;750.881;310.519;1.030.443;12.623;2.091.653;-43.916;494.789;64.891;322.660;218.066;1997;6;Ativo;;;;;
26;BANDEIRANTES;C;3;;06/1997;5.535.744;49.900;1.292.632;504.318;855.721;24.343;1.659.977;-107.293;474.095;32.600;424.604;324.846;1997;6;Ativo;;;;;
27;BOAVISTA;C;3;;06/1997;4.816.270;494.990;585.300;1.501.566;343.473;3.652;964.740;-515;689.543;23.591;115.020;94.910;1997;6;Ativo;;;;;
28;ABN AMRO;C;4;;06/1997;4.038.423;53.738;331.317;213.736;235.016;289;2.112.714;-39.953;910.592;9.019;145.085;66.869;1997;6;Ativo;;;;;
29;CHASE;C;4;;06/1997;3.539.552;19.115;1.759.523;349.520;391.424;0;218.850;-680;660.611;1.500;-2.205;141.892;1997;6;Ativo;;;;;
30;BIC;I;3;2;06/1997;4.222.455;16.655;1.893.176;276.697;328.858;0;1.102.852;-6.401;482.794;23.724;408;103.691;1997;6;Ativo;;;;;
31;MERIDIONAL;I;1;2;06/1997;2.616.985;19.325;734.915;17.706;416.570;0;702.017;-64.920;473.557;110.911;0;206.905;1997;6;Ativo;;;;;
32;PONTUAL;C;3;;06/1997;2.343.243;21.759;31.329;446.744;161.670;0;1.162.528;-15.393;245.182;80.523;170.960;37.941;1997;6;Ativo;;;;;
33;BANEB;I;2;2;06/1997;2.309.691;39.227;32.052;595.659;410.315;3.386;976.257;-8.751;148.586;12.347;0;100.612;1997;6;Ativo;;;;;
34;PACTUAL;C;3;;06/1997;3.077.576;11.931;1.253.161;886.301;27.230;0;42.063;-201;640.042;762;0;216.286;1997;6;Ativo;;;;;
35;BMC;C;3;;06/1997;2.055.114;16.094;29.292;471.587;125.665;0;1.021.616;-15.184;296.576;20.688;52.264;36.517;1997;6;Ativo;;;;;
36;BESC;I;2;2;06/1997;2.030.903;39.541;183.843;584.356;316.219;3.549;688.305;-30.872;144.637;3.252;0;98.073;1997;6;Ativo;;;;;
37;CREDIBANCO;C;5;;06/1997;1.969.940;6.448;233.781;376.428;183.755;0;922.328;-9.438;148.706;17.826;1.941;88.164;1997;6;Ativo;;;;;
38;DIBENS;C;3;;06/1997;1.976.646;4.648;224.581;104.396;102.510;0;425.391;-19.744;314.130;54.749;722.515;43.470;1997;6;Ativo;;;;;
39;FIBRA;C;3;;06/1997;3.064.094;2.412;1.260.790;301.627;140.659;6;612.923;-31.228;396.944;4.953;286.354;88.653;1997;6;Ativo;;;;;
40;RURAL;C;3;;06/1997;1.696.653;69.154;154.874;184.410;219.657;8;837.596;-12.157;120.930;11.366;40.815;70.000;1997;6;Ativo;;;;;
41;VOTORANTIM;C;3;;06/1997;2.966.809;1.811;1.813.363;178.154;161.064;0;244.182;-1.900;490.534;1.213;0;78.389;1997;6;Ativo;;;;;
42;BMG;C;3;;06/1997;1.619.318;7.417;239.117;216.540;91.473;2;544.385;-22.517;131.404;4.615;340.276;66.607;1997;6;Ativo;;;;;
43;JP MORGAN;C;4;;06/1997;1.523.564;2.662;135.120;580.008;130.631;0;103.130;0;552.378;321;0;19.314;1997;6;Ativo;;;;;
44;BMB;I;3;2;06/1997;1.880.264;9.837;550.086;42.340;230.265;1.634;703.657;-50.314;189.443;10.814;0;192.503;1997;6;Ativo;;;;;
45;BRB;I;2;2;06/1997;1.506.750;24.135;139.950;150.256;253.249;76;620.416;-2.910;122.157;27.982;22.751;148.689;1997;6;Ativo;;;;;
46;GERAL DO COMERCIO;C;3;;06/1997;1.479.302;16.545;44.286;270.563;246.464;86;509.123;-12.177;263.878;12.739;69.270;58.526;1997;6;Ativo;;;;;
47;DRESDNER;C;4;;06/1997;1.468.214;8.343;135.571;96.009;44.008;0;765.417;-1.270;395.084;1.534;0;23.519;1997;6;Ativo;;;;;
48;SOGERAL;C;5;;06/1997;1.334.169;14.302;80.465;369.491;46.261;0;234.947;-3.710;464.109;5.389;95.808;27.106;1997;6;Ativo;;;;;
49;BASA;I;1;;06/1997;1.281.074;7.205;448.904;41.806;134.622;2.907;199.758;-20.792;399.957;5.610;0;61.096;1997;6;Ativo;;;;;
50;BANESTES;I;2;2;06/1997;1.146.466;17.284;0;86.092;237.698;114;576.230;-2.524;153.310;9.229;0;69.033;1997;6;Ativo;;;;;
51;BCO GARANTIA;I;3;2;06/1997;1.135.759;130;54.587;67.806;16.076;0;314;0;990.298;312;0;6.236;1997;6;Ativo;;;;;
52;BEG;I;2;2;06/1997;1.112.431;14.116;9.502;420.609;135.481;1.697;334.003;-5.510;137.642;15.011;0;49.881;1997;6;Ativo;;;;;
53;SANTOS;I;3;2;06/1997;1.419.315;2.374;394.198;524.011;46.852;2.849;279.384;-1.214;117.024;90;0;53.747;1997;6;Ativo;;;;;
54;BEC;C;2;;06/1997;1.058.977;15.518;104.332;30.243;212.126;290;561.030;-11.428;106.202;2.615;0;38.049;1997;6;Ativo;;;;;
55;ING BANK;I;4;2;06/1997;2.275.543;2.299;1.548.912;352.812;152.272;0;87.975;-1.693;121.809;266;0;10.891;1997;6;Ativo;;;;;
56;FININVEST;I;5;2;06/1997;1.027.482;372;29.343;3.497;215.193;42.330;636.385;-978;41.757;604;0;58.979;1997;6;Ativo;;;;;
57;CREDIREAL;I;2;2;06/1997;1.046.397;10.743;77.850;270.171;171.565;1.533;210.042;-989;236.889;2.196;0;66.396;1997;6;Ativo;;;;;
58;AGF BRASEG;C;5;;06/1997;1.076.319;3.772;379.504;209.066;110.259;0;175.231;-762;195.161;1.175;0;2.914;1997;6;Ativo;;;;;
59;DEUTSCHE;I;4;;06/1997;999.132;10.414;103.603;153.576;83.260;0;345.894;-698;254.541;6.636;0;41.906;1997;6;Ativo;;;;;
60;BNL;I;4;2;06/1997;976.319;10.948;194.487;51.558;19.159;0;503.442;-2.987;161.143;15.840;0;22.730;1997;6;Ativo;;;;;
61;SUL AMERICA;C;5;;06/1997;1.345.880;3.774;474.697;467.361;88.031;0;64.266;-455;180.321;1.988;0;65.897;1997;6;Ativo;;;;;
62;TOKYOMITSUBISHI;I;4;2;06/1997;1.034.598;3.510;255.804;98.355;29.867;17;189.638;0;404.952;1.188;0;51.268;1997;6;Ativo;;;;;
63;SUMITBANK;I;4;;06/1997;949.824;4.513;260.841;77.953;47.564;0;390.429;0;159.632;247;0;8.646;1997;6;Ativo;;;;;
64;BMD;C;3;;06/1997;872.289;8.644;23.341;87.305;82.579;4.333;248.124;-7.196;292.079;17.887;19.059;96.134;1997;6;Ativo;;;;;
65;BANSANDER;I;4;;06/1997;777.158;16.580;39.129;331.734;1;0;13.629;0;366.982;394;0;8.708;1997;6;Ativo;;;;;
66;ROMA;C;5;;06/1997;840.641;3.460;208.753;100.097;27.617;0;260.093;-153;120.415;1.576;0;118.783;1997;6;Ativo;;;;;
67;CREFISUL;C;3;;06/1997;721.014;2.342;29.732;48.053;66.744;0;358.006;-2.578;54.993;22.036;11.675;130.010;1997;6;Ativo;;;;;
68;BEAL;I;4;2;06/1997;678.629;797;175.973;89.258;61.591;0;158.013;-5;176.302;2.101;0;14.599;1997;6;Ativo;;;;;
69;PANAMERICANO;I;3;2;06/1997;678.981;693;194.441;342;62.955;0;370.558;-3.923;41.050;3.587;0;9.278;1997;6;Ativo;;;;;
70;BEA;I;2;;06/1997;541.813;13.793;69.000;43.086;87.400;522;295.878;-298;15.021;2.881;0;14.530;1997;6;Ativo;;;;;
71;OMEGA;C;3;;06/1997;549.756;3.211;24.028;290.169;56.044;0;14.921;-791;120.319;16.233;0;25.621;1997;6;Ativo;;;;;
72;BANDEPE;I;2;2;06/1997;534.803;11.605;17.368;52.021;115.187;901;315.691;-54.032;40.099;2.856;0;33.108;1997;6;Ativo;;;;;
73;SRL;C;5;;06/1997;696.125;8.023;244.481;60.797;44.310;0;162.820;-2.042;138.922;4.727;0;34.086;1997;6;Ativo;;;;;
74;CREDITO SP;I;3;2;06/1997;882.595;508;460.720;57.969;45.434;0;209.768;-1.306;93.924;2.335;0;13.242;1997;6;Ativo;;;;;
75;INDUSTRIAL;I;3;2;06/1997;482.156;362;29.208;255.500;15.290;0;132.938;-33;17.982;4.113;0;26.795;1997;6;Ativo;;;;;
76;BANPARA;I;2;;06/1997;418.167;6.661;55.481;14.053;48.396;7.453;201.337;-4.689;46.895;1.887;0;40.693;1997;6;Ativo;;;;;
77;CACIQUE;C;3;;06/1997;404.731;4.123;18.969;63.131;28.081;0;217.370;-1.835;51.989;4.955;0;17.949;1997;6;Ativo;;;;;
78;SOFISA;C;3;;06/1997;478.454;1.627;214.422;12.878;35.536;8.743;145.971;-1.959;8.929;3.660;30.193;18.456;1997;6;Ativo;;;;;
