TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00058338;201506;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];2470202.16
1;00058338;201506;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];972042.55
1;00058338;201506;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];2441064.03
1;00058338;201506;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];2322477.08
1;00058338;201506;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];29138.13
1;00058338;201506;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];-65908.85
1;00058338;201506;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;-243192.0
1;00058338;201506;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;-0.0872849864565527
1;00058338;201506;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;-0.159262483567166
1;00068389;201506;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];21242140.82
1;00068389;201506;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];12935865.1
1;00068389;201506;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];13767141.38
1;00068389;201506;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];12964816.98
1;00068389;201506;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];7474999.44
1;00068389;201506;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];267168.43
1;00068389;201506;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;7473539.44
1;00068389;201506;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0133652255135486
1;00068389;201506;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.569572311479139
1;00068987;201506;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];116308238.73
1;00068987;201506;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];80049306.96
1;00068987;201506;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];95845737.96
1;00068987;201506;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];50082271.35
1;00068987;201506;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];20462500.77
1;00068987;201506;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];2309429.02
1;00068987;201506;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;17760525.18
1;00068987;201506;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.031621341390987
1;00068987;201506;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.204532377297794
1;00075847;201506;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];377806975.69
