"tipo_instituicao";"cod_inst";"ano_mes";"nome_relatorio";"numero_relatorio";"grupo";"conta";"nome_coluna";"descricao_coluna";"saldo"
"2";"00000208";"200006";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"1343881154,63"
"2";"00000208";"200006";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"638947594,42"
"2";"00000208";"200006";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1146164772,29"
"2";"00000208";"200006";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"1023852359,61"
"2";"00000208";"200006";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"197716382,34"
"2";"00000208";"200006";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"2560550,75000002"
"2";"00058338";"200006";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"316082,38"
"2";"00058338";"200006";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"9330,27"
"2";"00058338";"200006";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"220378,08"
"2";"00058338";"200006";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"178020,79"
"2";"00058338";"200006";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"95704,3"
"2";"00058338";"200006";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"24231,58"
"2";"00066670";"200006";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"1720235,98"
"2";"00066670";"200006";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"0"
"2";"00066670";"200006";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"6813,86"
"2";"00066670";"200006";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"0"
"2";"00066670";"200006";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"1713422,12"
"2";"00066670";"200006";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"1367,14000000003"
"2";"00068389";"200006";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"897618,48"
"2";"00068389";"200006";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"435442,11"
"2";"00068389";"200006";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"729100,93"
"2";"00068389";"200006";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"716237,92"
"2";"00068389";"200006";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"168517,55"
"2";"00068389";"200006";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"28259,88"
"2";"00068987";"200006";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"5536719,43"
"2";"00068987";"200006";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"3150759,08"
"2";"00068987";"200006";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"4281563,12"
"2";"00068987";"200006";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"4159950,27"
"2";"00068987";"200006";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"1255156,31"
"2";"00068987";"200006";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"185322,69"
"2";"00071717";"200006";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"4989047,81"
