TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00068987;202203;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];433419607.43
1;00068987;202203;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];328631376.88
1;00068987;202203;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];381124065.53
1;00068987;202203;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];228812883.03
1;00068987;202203;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];52295541.9
1;00068987;202203;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];-948925.899999999
1;00068987;202203;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;45313413.36
1;00068987;202203;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.196201823715361
1;00068987;202203;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.146667849641663
1;00075847;202203;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];1504200442.43
1;00075847;202203;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];927597234.32
1;00075847;202203;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];1309700519.35
1;00075847;202203;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];1254189579.0
1;00075847;202203;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];194499923.08
1;00075847;202203;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];12182142.95
1;00075847;202203;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;194464480.0
1;00075847;202203;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0594255254224319
1;00075847;202203;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.194055488042128
1;00106180;202203;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];912959927.24
1;00106180;202203;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];31967504.71
1;00106180;202203;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];840555444.82
