TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00068389;201612;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];27371496.77
1;00068389;201612;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];13217757.87
1;00068389;201612;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];18227919.59
1;00068389;201612;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];17432454.79
1;00068389;201612;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];9143577.18
1;00068389;201612;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];546542.39
1;00068389;201612;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;9141307.42
1;00068389;201612;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0222440380415518
1;00068389;201612;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.611420749905319
1;00068987;201612;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];143889790.53
1;00068987;201612;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];105071998.42
1;00068987;201612;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];117412473.74
1;00068987;201612;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];50611912.67
1;00068987;201612;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];26477316.79
1;00068987;201612;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];94486.1800000006
1;00068987;201612;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;25596137.81
1;00068987;201612;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0442677164192061
1;00068987;201612;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.22346308363485
1;00075847;201612;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];535524879.81
1;00075847;201612;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];313434996.44
1;00075847;201612;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];436747787.7
1;00075847;201612;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];431368279.0
1;00075847;201612;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];98777092.11
1;00075847;201612;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];10125867.02
1;00075847;201612;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;98694202.39
1;00075847;201612;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0353466335967214
1;00075847;201612;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.285414482582852
1;00106180;201612;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];157331231.92
1;00106180;201612;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];13900014.0
