"tipo_instituicao";"cod_inst";"ano_mes";"nome_relatorio";"numero_relatorio";"grupo";"conta";"nome_coluna";"descricao_coluna";"saldo"
"2";"00058338";"200912";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"1416370,59"
"2";"00058338";"200912";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"663675,55"
"2";"00058338";"200912";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1125668,03"
"2";"00058338";"200912";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"1075362,85"
"2";"00058338";"200912";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"290702,56"
"2";"00058338";"200912";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"-22919,64"
"2";"00058338";"200912";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"290702,56"
"2";"00058338";"200912";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0662621615716078"
"2";"00058338";"200912";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,253970780898157"
"2";"00068389";"200912";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"10227957,2"
"2";"00068389";"200912";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"8191615,01"
"2";"00068389";"200912";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"7678223,33"
"2";"00068389";"200912";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"6995548,37"
"2";"00068389";"200912";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"2549733,87"
"2";"00068389";"200912";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"323203,01"
"2";"00068389";"200912";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"2518189,81"
"2";"00068389";"200912";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0829756038128039"
"2";"00068389";"200912";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,698679238363351"
"2";"00068987";"200912";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"30631056,67"
"2";"00068987";"200912";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"21192800,73"
"2";"00068987";"200912";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"23586673,98"
"2";"00068987";"200912";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"11598664,9"
"2";"00068987";"200912";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"7044382,69"
"2";"00068987";"200912";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"-440364,97"
"2";"00068987";"200912";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"7014377,88"
"2";"00068987";"200912";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0352526231449624"
"2";"00068987";"200912";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,201369550475662"
"2";"00075847";"200912";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"98203598,72"
"2";"00075847";"200912";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"77278955,17"
"2";"00075847";"200912";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"81312973,26"
"2";"00075847";"200912";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"78957329,52"
"2";"00075847";"200912";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"16890625,46"
"2";"00075847";"200912";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"1577774,29"
"2";"00075847";"200912";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"16640627,75"
"2";"00075847";"200912";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,042211099878729"
"2";"00075847";"200912";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,312742343534778"
"2";"00087530";"200912";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"820244,08"
"2";"00087530";"200912";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"0"
"2";"00087530";"200912";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1046270"
"2";"00087530";"200912";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"3022,46"
"2";"00087530";"200912";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"-226025,92"
"2";"00087530";"200912";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"-3982,51"
"2";"00087530";"200912";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"0"
"2";"00087530";"200912";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"null"
"2";"00087530";"200912";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"null"
"2";"00106180";"200912";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"8162229,79"
"2";"00106180";"200912";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"5459925,03"
"2";"00106180";"200912";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1653328,49"
"2";"00106180";"200912";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"0"
"2";"00106180";"200912";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"6508901,3"
"2";"00106180";"200912";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"266339,71"
"2";"00106180";"200912";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"4424508,83"
"2";"00106180";"200912";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,215572382528164"
"2";"00106180";"200912";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,60631522246758"
"2";"00129753";"200912";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"433397,95"
"2";"00129753";"200912";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"252560,75"
"2";"00129753";"200912";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"16446,82"
"2";"00129753";"200912";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"0"
"2";"00129753";"200912";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"416951,13"
"2";"00129753";"200912";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"23515,5"
"2";"00129753";"200912";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"416951,13"
"2";"00129753";"200912";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,00410729190253064"
"2";"00129753";"200912";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"1,90120276188528"
"2";"00141155";"200912";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"4079795,69"
"2";"00141155";"200912";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"1391915,48"
