TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00058338;201412;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];2413705.59
1;00058338;201412;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];984562.08
1;00058338;201412;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];2353899.34
1;00058338;201412;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];2212324.77
1;00058338;201412;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];59806.25
1;00058338;201412;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];-214657.38
1;00068389;201412;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];19824864.41
1;00068389;201412;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];11925069.63
1;00068389;201412;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];12372369.96
1;00068389;201412;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];11858081.51
1;00068389;201412;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];7452494.45
1;00068389;201412;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];615108.81
1;00068987;201412;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];96666775.68
1;00068987;201412;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];71546861.62
1;00068987;201412;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];78852031.94
1;00068987;201412;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];32566096.05
1;00068987;201412;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];17814743.74
1;00068987;201412;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];1875597.85
1;00075847;201412;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];335384603.93
1;00075847;201412;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];236245498.9
1;00075847;201412;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];272717133.72
1;00075847;201412;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];264791211.59
1;00075847;201412;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];62667470.21
1;00075847;201412;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];7265623.11
1;00106180;201412;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];108784567.89
1;00106180;201412;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];8600000.0
1;00106180;201412;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];87363887.13
1;00106180;201412;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00106180;201412;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];21420680.76
1;00106180;201412;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];156123.81
1;00129753;201412;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];875983.67
1;00129753;201412;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];438459.73
1;00129753;201412;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];45038.15
1;00129753;201412;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00129753;201412;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];830945.52
1;00129753;201412;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];23224.54
1;00141155;201412;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];6238588.04
1;00141155;201412;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];2671238.46
