"tipo_instituicao";"cod_inst";"ano_mes";"nome_relatorio";"numero_relatorio";"grupo";"conta";"nome_coluna";"descricao_coluna";"saldo"
"2";"00058338";"201103";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"2270439,05"
"2";"00058338";"201103";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"888741,26"
"2";"00058338";"201103";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1932531,38"
"2";"00058338";"201103";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"1879471,93"
"2";"00058338";"201103";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"337907,67"
"2";"00058338";"201103";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"3208,79999999999"
"2";"00058338";"201103";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"337907,67"
"2";"00058338";"201103";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0529896820631506"
"2";"00058338";"201103";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,210353189035792"
"2";"00068389";"201103";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"13552879,73"
"2";"00068389";"201103";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"10296296,94"
"2";"00068389";"201103";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"9522550"
"2";"00068389";"201103";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"9054726"
"2";"00068389";"201103";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"4030329,73"
"2";"00068389";"201103";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"227831,39"
"2";"00068389";"201103";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"4030329,73"
"2";"00068389";"201103";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0373651363755789"
"2";"00068389";"201103";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,368102648059512"
"2";"00068987";"201103";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"53889695,71"
"2";"00068987";"201103";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"31615812,17"
"2";"00068987";"201103";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"44557239,67"
"2";"00068987";"201103";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"26503984,36"
"2";"00068987";"201103";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"9332456,04"
"2";"00068987";"201103";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"144994,55"
"2";"00068987";"201103";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"9302451,23"
"2";"00068987";"201103";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0988428487574022"
"2";"00068987";"201103";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,213653019352631"
"2";"00075847";"201103";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"147788368,76"
"2";"00075847";"201103";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"101120244,72"
"2";"00075847";"201103";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"124027789,19"
"2";"00075847";"201103";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"121185875,23"
"2";"00075847";"201103";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"23760579,57"
"2";"00075847";"201103";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"1215280,1"
"2";"00075847";"201103";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"23600296,04"
"2";"00075847";"201103";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0342298947704217"
"2";"00075847";"201103";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,218306480105285"
"2";"00087530";"201103";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"1436194,15"
"2";"00087530";"201103";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"0"
"2";"00087530";"201103";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1043270"
"2";"00087530";"201103";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"3022,46"
"2";"00087530";"201103";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"392924,15"
"2";"00087530";"201103";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"-22,41"
"2";"00087530";"201103";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"0"
"2";"00087530";"201103";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"null"
"2";"00087530";"201103";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"null"
"2";"00106180";"201103";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"51960877,65"
"2";"00106180";"201103";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"5437984,22"
"2";"00106180";"201103";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"43292156,22"
"2";"00106180";"201103";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"0"
"2";"00106180";"201103";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"8668721,43"
"2";"00106180";"201103";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"409262,31"
