"tipo_instituicao";"cod_inst";"ano_mes";"nome_relatorio";"numero_relatorio";"grupo";"conta";"nome_coluna";"descricao_coluna";"saldo"
"2";"00058338";"200709";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"1312521,95"
"2";"00058338";"200709";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"689959,02"
"2";"00058338";"200709";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1091112,66"
"2";"00058338";"200709";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"1056132,93"
"2";"00058338";"200709";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"221409,29"
"2";"00058338";"200709";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"3793,52999999998"
"2";"00058338";"200709";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"221409,29"
"2";"00058338";"200709";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0014"
"2";"00058338";"200709";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,234523431093731"
"2";"00068389";"200709";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"5279802,37"
"2";"00068389";"200709";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"3759180,59"
"2";"00068389";"200709";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"3806739,68"
"2";"00068389";"200709";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"3488836,09"
"2";"00068389";"200709";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"1473062,69"
"2";"00068389";"200709";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"50496,81"
"2";"00068389";"200709";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"1473062,69"
"2";"00068389";"200709";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,2145"
"2";"00068389";"200709";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,323605213980102"
"2";"00068987";"200709";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"26081089,98"
"2";"00068987";"200709";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"18793929,93"
"2";"00068987";"200709";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"22255102,12"
"2";"00068987";"200709";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"16016848,76"
"2";"00068987";"200709";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"3825987,86"
"2";"00068987";"200709";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"72472,25"
"2";"00068987";"200709";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"3196458,7"
"2";"00068987";"200709";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"null"
"2";"00068987";"200709";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,151850699465703"
"2";"00071717";"200709";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"2090197,71"
"2";"00071717";"200709";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"290441,26"
"2";"00071717";"200709";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1246494,79"
