TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00068987;202312;Ativo;2;;78182;"Ativo Total 
(k) = (i) - (j)";[10000007]+[20000004];550715133.08
1;00068987;202312;Ativo;2;;78188;"Disponibilidades 
(a)";[11000006];3943542.6
1;00068987;202312;Ativo;2;;78189;"Aplicações Interfinanceiras de Liquidez 
(b)";[12000005];31065202.99
1;00068987;202312;Ativo;2;;78190;"TVM e Instrumentos Financeiros Derivativos 
(c)";[13000004];37668592.09
1;00068987;202312;Ativo;2;;78196;"Credores por Antecipação de Valor Residual 
(j)";[49908008];0.0
1;00068987;202312;Ativo;2;;78199;"Outros Créditos - Líquido de Provisão 
(f)";[18000009];5463854.27
1;00068987;202312;Ativo;2;;78200;"Outros Ativos Realizáveis 
(g)";[19000008] + [14000003] + [15000002];132706769.46
1;00068987;202312;Ativo;2;;78201;"Permanente Ajustado 
(h)";[20000004]-[23000001];11005747.76
1;00068987;202312;Ativo;2;;78202;"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)";[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001];550715133.08
1;00068987;202312;Ativo;2;Arrendamento Mercantil;78194;"Arrendamento Mercantil a Receber 
(e1)";[17000000]-[17900007];0.0
1;00068987;202312;Ativo;2;Arrendamento Mercantil;78195;"Imobilizado de Arrendamento 
(e2)";[23000001];0.0
1;00068987;202312;Ativo;2;Arrendamento Mercantil;78196;"Credores por Antecipação de Valor Residual 
(e3)";[49908008];0.0
1;00068987;202312;Ativo;2;Arrendamento Mercantil;78197;"Provisão sobre Arrendamento Mercantil 
(e4)";[17900007];0.0
1;00068987;202312;Ativo;2;Arrendamento Mercantil;78198;"Arrendamento Mercantil Líquido de Provisão 
(e)";[17000000] + [23000001] + [49908008];0.0
1;00068987;202312;Ativo;2;Operações de Crédito;78191;"Operações de Crédito 
(d1)";[16000001]-[16900008];346953202.43
1;00068987;202312;Ativo;2;Operações de Crédito;78192;"Provisão sobre Operações de Crédito 
(d2)";[16900008];-18091778.52
1;00068987;202312;Ativo;2;Operações de Crédito;78193;"Operações de Crédito Líquidas de Provisão 
(d)";[16000001];328861423.91
1;00075847;202312;Ativo;2;;78182;"Ativo Total 
(k) = (i) - (j)";[10000007]+[20000004];2692870588.6
1;00075847;202312;Ativo;2;;78188;"Disponibilidades 
(a)";[11000006];9224365.28
1;00075847;202312;Ativo;2;;78189;"Aplicações Interfinanceiras de Liquidez 
(b)";[12000005];0.0
1;00075847;202312;Ativo;2;;78190;"TVM e Instrumentos Financeiros Derivativos 
(c)";[13000004];41391761.82
1;00075847;202312;Ativo;2;;78196;"Credores por Antecipação de Valor Residual 
(j)";[49908008];0.0
1;00075847;202312;Ativo;2;;78199;"Outros Créditos - Líquido de Provisão 
(f)";[18000009];114386307.4
1;00075847;202312;Ativo;2;;78200;"Outros Ativos Realizáveis 
(g)";[19000008] + [14000003] + [15000002];1310062384.48
1;00075847;202312;Ativo;2;;78201;"Permanente Ajustado 
(h)";[20000004]-[23000001];19556964.71
1;00075847;202312;Ativo;2;;78202;"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)";[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001];2692870588.6
1;00075847;202312;Ativo;2;Arrendamento Mercantil;78194;"Arrendamento Mercantil a Receber 
(e1)";[17000000]-[17900007];0.0
1;00075847;202312;Ativo;2;Arrendamento Mercantil;78195;"Imobilizado de Arrendamento 
(e2)";[23000001];0.0
1;00075847;202312;Ativo;2;Arrendamento Mercantil;78196;"Credores por Antecipação de Valor Residual 
(e3)";[49908008];0.0
1;00075847;202312;Ativo;2;Arrendamento Mercantil;78197;"Provisão sobre Arrendamento Mercantil 
(e4)";[17900007];0.0
1;00075847;202312;Ativo;2;Arrendamento Mercantil;78198;"Arrendamento Mercantil Líquido de Provisão 
(e)";[17000000] + [23000001] + [49908008];0.0
1;00075847;202312;Ativo;2;Operações de Crédito;78191;"Operações de Crédito 
(d1)";[16000001]-[16900008];1235531993.25
1;00075847;202312;Ativo;2;Operações de Crédito;78192;"Provisão sobre Operações de Crédito 
(d2)";[16900008];-37283188.34
1;00075847;202312;Ativo;2;Operações de Crédito;78193;"Operações de Crédito Líquidas de Provisão 
(d)";[16000001];1198248804.91
1;00106180;202312;Ativo;2;;78182;"Ativo Total 
(k) = (i) - (j)";[10000007]+[20000004];1433239387.25
1;00106180;202312;Ativo;2;;78188;"Disponibilidades 
(a)";[11000006];3000.0
1;00106180;202312;Ativo;2;;78189;"Aplicações Interfinanceiras de Liquidez 
(b)";[12000005];715484263.75
1;00106180;202312;Ativo;2;;78190;"TVM e Instrumentos Financeiros Derivativos 
(c)";[13000004];640602833.18
1;00106180;202312;Ativo;2;;78196;"Credores por Antecipação de Valor Residual 
(j)";[49908008];0.0
1;00106180;202312;Ativo;2;;78199;"Outros Créditos - Líquido de Provisão 
(f)";[18000009];1218347.1
1;00106180;202312;Ativo;2;;78200;"Outros Ativos Realizáveis 
(g)";[19000008] + [14000003] + [15000002];99190.05
1;00106180;202312;Ativo;2;;78201;"Permanente Ajustado 
(h)";[20000004]-[23000001];31743857.55
1;00106180;202312;Ativo;2;;78202;"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)";[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001];1433239387.25
1;00106180;202312;Ativo;2;Arrendamento Mercantil;78194;"Arrendamento Mercantil a Receber 
(e1)";[17000000]-[17900007];0.0
1;00106180;202312;Ativo;2;Arrendamento Mercantil;78195;"Imobilizado de Arrendamento 
(e2)";[23000001];0.0
1;00106180;202312;Ativo;2;Arrendamento Mercantil;78196;"Credores por Antecipação de Valor Residual 
(e3)";[49908008];0.0
1;00106180;202312;Ativo;2;Arrendamento Mercantil;78197;"Provisão sobre Arrendamento Mercantil 
(e4)";[17900007];0.0
1;00106180;202312;Ativo;2;Arrendamento Mercantil;78198;"Arrendamento Mercantil Líquido de Provisão 
(e)";[17000000] + [23000001] + [49908008];0.0
1;00106180;202312;Ativo;2;Operações de Crédito;78191;"Operações de Crédito 
(d1)";[16000001]-[16900008];44259191.58
1;00106180;202312;Ativo;2;Operações de Crédito;78192;"Provisão sobre Operações de Crédito 
(d2)";[16900008];-171295.96
1;00106180;202312;Ativo;2;Operações de Crédito;78193;"Operações de Crédito Líquidas de Provisão 
(d)";[16000001];44087895.62
1;00129753;202312;Ativo;2;;78182;"Ativo Total 
(k) = (i) - (j)";[10000007]+[20000004];1837235.37
1;00129753;202312;Ativo;2;;78188;"Disponibilidades 
(a)";[11000006];13.64
1;00129753;202312;Ativo;2;;78189;"Aplicações Interfinanceiras de Liquidez 
(b)";[12000005];0.0
1;00129753;202312;Ativo;2;;78190;"TVM e Instrumentos Financeiros Derivativos 
(c)";[13000004];1059103.09
1;00129753;202312;Ativo;2;;78196;"Credores por Antecipação de Valor Residual 
(j)";[49908008];0.0
