"tipo_instituicao";"cod_inst";"ano_mes";"nome_relatorio";"numero_relatorio";"grupo";"conta";"nome_coluna";"descricao_coluna";"saldo"
"2";"00058338";"200706";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"1322338,53"
"2";"00058338";"200706";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"664117,98"
"2";"00058338";"200706";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1109488,77"
"2";"00058338";"200706";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"1071922,45"
"2";"00058338";"200706";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"212849,76"
"2";"00058338";"200706";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"15327,3099999999"
"2";"00058338";"200706";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"212849,76"
"2";"00058338";"200706";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0015"
"2";"00058338";"200706";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,209792376790125"
"2";"00068389";"200706";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"5085338,77"
"2";"00068389";"200706";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"3166350,47"
"2";"00068389";"200706";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"3698511,56"
"2";"00068389";"200706";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"3408804,85"
"2";"00068389";"200706";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"1386827,21"
"2";"00068389";"200706";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"104361,55"
