"tipo_instituicao";"cod_inst";"ano_mes";"nome_relatorio";"numero_relatorio";"grupo";"conta";"nome_coluna";"descricao_coluna";"saldo"
"2";"00058338";"200609";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"1265695,27"
"2";"00058338";"200609";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"708499,42"
"2";"00058338";"200609";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1104590,27"
"2";"00058338";"200609";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"1073579,28"
"2";"00058338";"200609";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"161105"
"2";"00058338";"200609";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"-40459,81"
"2";"00058338";"200609";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"161105"
"2";"00058338";"200609";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0034"
"2";"00058338";"200609";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,151114131790834"
"2";"00068389";"200609";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"4265419,67"
"2";"00068389";"200609";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"2381638,48"
"2";"00068389";"200609";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"3099624,08"
"2";"00068389";"200609";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"2863246,84"
"2";"00068389";"200609";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"1165795,59"
"2";"00068389";"200609";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"14029,12"
"2";"00068389";"200609";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"1165795,59"
"2";"00068389";"200609";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,1742"
"2";"00068389";"200609";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,346824038332797"
"2";"00068987";"200609";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"26347035,85"
"2";"00068987";"200609";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"18081453,91"
"2";"00068987";"200609";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"22803856,8"
"2";"00068987";"200609";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"12675012,94"
"2";"00068987";"200609";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"3543179,05"
"2";"00068987";"200609";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"15008,0299999999"
"2";"00068987";"200609";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"3543179,05"
"2";"00068987";"200609";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,1608"
"2";"00068987";"200609";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,10187211701279"
"2";"00071717";"200609";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"2736640,01"
