"tipo_instituicao";"cod_inst";"ano_mes";"nome_relatorio";"numero_relatorio";"grupo";"conta";"nome_coluna";"descricao_coluna";"saldo"
"2";"00058338";"200809";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"1958076,43"
"2";"00058338";"200809";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"601924,31"
"2";"00058338";"200809";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1630878,48"
"2";"00058338";"200809";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"1568213,24"
"2";"00058338";"200809";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"327197,95"
"2";"00058338";"200809";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"36366,02"
"2";"00058338";"200809";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"327197,95"
"2";"00058338";"200809";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0659752299792832"
"2";"00058338";"200809";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,245052070587104"
"2";"00068389";"200809";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"7303462,62"
"2";"00068389";"200809";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"5470836,7"
"2";"00068389";"200809";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"5526135,76"
"2";"00068389";"200809";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"5014485,73"
"2";"00068389";"200809";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"1777326,86"
"2";"00068389";"200809";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"69952,4599999999"
"2";"00068389";"200809";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"1550002,36"
"2";"00068389";"200809";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,051551353766971"
"2";"00068389";"200809";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,338703910240303"
"2";"00068987";"200809";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"28174310,64"
"2";"00068987";"200809";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"19808715,35"
"2";"00068987";"200809";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"22951415,91"
"2";"00068987";"200809";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"14669225,36"
"2";"00068987";"200809";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"5222894,73"
"2";"00068987";"200809";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"152055,01"
"2";"00068987";"200809";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"5192889,92"
"2";"00068987";"200809";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0392300825048107"
"2";"00068987";"200809";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,1965664939395"
"2";"00071717";"200809";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"1938195,27"
"2";"00071717";"200809";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"20466,1"
"2";"00071717";"200809";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1303532,88"
"2";"00071717";"200809";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"22862,34"
"2";"00071717";"200809";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"634662,39"
"2";"00071717";"200809";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"-230603,32"
"2";"00071717";"200809";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"634662,39"
"2";"00071717";"200809";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,00863859287455178"
"2";"00071717";"200809";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"null"
"2";"00075847";"200809";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"73173700,92"
"2";"00075847";"200809";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"51441265,91"
"2";"00075847";"200809";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"60818386,54"
"2";"00075847";"200809";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"58981051,69"
"2";"00075847";"200809";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"12355314,38"
"2";"00075847";"200809";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"697663,01"
"2";"00075847";"200809";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"12277686,89"
"2";"00075847";"200809";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0487712926192728"
"2";"00075847";"200809";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,340333396358617"
"2";"00087530";"200809";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"824305,7"
"2";"00087530";"200809";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"0"
"2";"00087530";"200809";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1046670"
"2";"00087530";"200809";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"3022,46"
"2";"00087530";"200809";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"-222364,3"
"2";"00087530";"200809";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"-1961,89"
"2";"00087530";"200809";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"0"
"2";"00087530";"200809";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"null"
"2";"00087530";"200809";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"null"
"2";"00106180";"200809";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"8478560,91"
"2";"00106180";"200809";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"6084402,43"
"2";"00106180";"200809";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"2466395,48"
"2";"00106180";"200809";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"0"
"2";"00106180";"200809";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"6012165,43"
"2";"00106180";"200809";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"278815,54"
"2";"00106180";"200809";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"4400898,79"
"2";"00106180";"200809";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,127707944858237"
"2";"00106180";"200809";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,722636467775727"
"2";"00129753";"200809";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"327435,98"
"2";"00129753";"200809";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"283652,9"
"2";"00129753";"200809";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"20483,84"
