TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00068987;202112;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];376523479.33
1;00068987;202112;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];315717195.95
1;00068987;202112;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];323738600.51
1;00068987;202112;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];180731834.61
1;00068987;202112;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];52784878.82
1;00068987;202112;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];4483799.46
1;00068987;202112;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;45868548.6
1;00068987;202112;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.167183093297179
1;00068987;202112;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.158622578160108
1;00075847;202112;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];1456746003.02
1;00075847;202112;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];882890935.54
1;00075847;202112;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];1271821163.24
1;00075847;202112;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];1228426041.33
1;00075847;202112;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];184924839.78
1;00075847;202112;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];19000652.04
1;00075847;202112;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;184884945.13
1;00075847;202112;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0451814358066116
1;00075847;202112;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.193423451470741
1;00106180;202112;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];703185568.88
1;00106180;202112;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];36237230.79
1;00106180;202112;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];639850414.13
1;00106180;202112;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00106180;202112;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];63335154.75
1;00106180;202112;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];-131699.35
1;00106180;202112;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;53271476.02
1;00106180;202112;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0730099803981365
1;00106180;202112;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.300710671091049
1;00129753;202112;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];1601596.71
1;00129753;202112;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];671598.09
1;00129753;202112;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];272271.47
1;00129753;202112;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00129753;202112;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];1329325.24
1;00129753;202112;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];41242.46
1;00129753;202112;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;1329325.24
1;00129753;202112;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.00147216793987903
