TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00068987;202312;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];550715133.08
1;00068987;202312;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];349799313.54
1;00068987;202312;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];477523697.88
1;00068987;202312;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];285151033.29
1;00068987;202312;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];73191435.2
1;00068987;202312;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];1176677.95
1;00068987;202312;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;62349990.56
1;00068987;202312;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.176417298241849
1;00068987;202312;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.16005983630386
1;00075847;202312;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];2692870588.6
1;00075847;202312;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];1347418085.18
1;00075847;202312;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];2447658432.89
1;00075847;202312;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];2322326273.39
1;00075847;202312;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];245212155.71
1;00075847;202312;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];17400827.81
1;00075847;202312;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;245179603.85
1;00075847;202312;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0796364320008669
1;00075847;202312;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.156759750301162
1;00106180;202312;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];1433239387.25
1;00106180;202312;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];44259191.58
1;00106180;202312;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];1319384478.39
1;00106180;202312;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00106180;202312;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];113854908.86
1;00106180;202312;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];-359703.300000001
1;00106180;202312;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;96795793.65
1;00106180;202312;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0342308426333152
1;00106180;202312;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.291142245889102
1;00129753;202312;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];1837235.37
1;00129753;202312;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];840164.13
1;00129753;202312;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];238734.87
1;00129753;202312;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
