"tipo_instituicao";"cod_inst";"ano_mes";"nome_relatorio";"numero_relatorio";"grupo";"conta";"nome_coluna";"descricao_coluna";"saldo"
"2";"00058338";"201203";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"2057785,23"
"2";"00058338";"201203";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"1078815,99"
"2";"00058338";"201203";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1647287,9"
"2";"00058338";"201203";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"1593974,48"
"2";"00058338";"201203";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"410497,33"
"2";"00058338";"201203";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"-15436,17"
"2";"00058338";"201203";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"410497,33"
"2";"00058338";"201203";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0643511128318423"
"2";"00058338";"201203";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,238270508600722"
"2";"00068389";"201203";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"14158813,11"
"2";"00068389";"201203";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"10729606,43"
"2";"00068389";"201203";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"9203636,68"
"2";"00068389";"201203";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"8614131,34"
"2";"00068389";"201203";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"4955176,43"
"2";"00068389";"201203";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"257954,34"
"2";"00068389";"201203";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"4955176,43"
"2";"00068389";"201203";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0175985116235306"
"2";"00068389";"201203";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,44104430801424"
"2";"00068987";"201203";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"69211403,73"
"2";"00068987";"201203";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"47906819,56"
"2";"00068987";"201203";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"56831473,9"
"2";"00068987";"201203";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"37652439,7"
"2";"00068987";"201203";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"12379929,83"
"2";"00068987";"201203";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"524373,199999999"
"2";"00068987";"201203";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"12319920,21"
"2";"00068987";"201203";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0890979601563507"
"2";"00068987";"201203";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,192662591974819"
"2";"00075847";"201203";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"194352930,37"
"2";"00075847";"201203";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"125176645,47"
"2";"00075847";"201203";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"163784884,34"
"2";"00075847";"201203";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"161299124,65"
"2";"00075847";"201203";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"30568046,03"
"2";"00075847";"201203";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"1529828,99"
"2";"00075847";"201203";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"30459777,18"
"2";"00075847";"201203";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0715611863185665"
"2";"00075847";"201203";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,225589804174597"
"2";"00087530";"201203";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"1280662,4"
"2";"00087530";"201203";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"0"
"2";"00087530";"201203";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"985946,16"
"2";"00087530";"201203";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"3022,46"
"2";"00087530";"201203";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"294716,24"
"2";"00087530";"201203";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"6790,6"
"2";"00087530";"201203";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"0"
"2";"00087530";"201203";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"null"
"2";"00087530";"201203";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"null"
"2";"00106180";"201203";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"65967712,01"
"2";"00106180";"201203";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"6176237,33"
"2";"00106180";"201203";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"53957989,6"
"2";"00106180";"201203";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"0"
"2";"00106180";"201203";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"12009722,41"
"2";"00106180";"201203";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"552844,08"
