TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00068987;202012;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];294827888.43
1;00068987;202012;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];213721226.86
1;00068987;202012;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];249643593.55
1;00068987;202012;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];158397433.61
1;00068987;202012;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];45184294.88
1;00068987;202012;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];2137670.89
1;00068987;202012;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;38857333.59
1;00068987;202012;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0961158009298188
1;00068987;202012;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.183226072235415
1;00075847;202012;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];1219621247.06
1;00075847;202012;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];657600561.8
1;00075847;202012;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];1057054246.84
1;00075847;202012;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];1046892103.95
1;00075847;202012;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];162567000.22
1;00075847;202012;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];16205254.9
1;00075847;202012;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;162502420.63
1;00075847;202012;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0370665269270949
1;00075847;202012;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.215882108426404
1;00106180;202012;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];636547723.13
1;00106180;202012;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];12177479.43
1;00106180;202012;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];593370493.2
1;00106180;202012;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00106180;202012;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];43177229.93
1;00106180;202012;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];-512254.660000002
1;00106180;202012;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;34202515.38
1;00106180;202012;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.109253109558868
1;00106180;202012;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.196991747209078
1;00129753;202012;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];1442296.31
1;00129753;202012;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];483659.74
1;00129753;202012;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];144923.34
1;00129753;202012;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00129753;202012;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];1297372.97
1;00129753;202012;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];175338.65
1;00129753;202012;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;1297372.97
1;00129753;202012;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.00188552564032531
1;00129753;202012;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;2.9717221484061
1;00141155;202012;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];5754580.73
1;00141155;202012;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];3590177.24
1;00141155;202012;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];857091.52
1;00141155;202012;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00141155;202012;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];4897489.21
1;00141155;202012;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];195295.35
1;00141155;202012;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;4894489.21
1;00141155;202012;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0678898442193113
1;00141155;202012;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;1.31808311443532
1;00184068;202012;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];1548815649.95
1;00184068;202012;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];9648908.71
1;00184068;202012;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];1447391533.54
1;00184068;202012;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00184068;202012;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];101424116.41
1;00184068;202012;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];26127.8499999964
1;00184068;202012;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;92038756.11
1;00184068;202012;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.00372295915853616
1;00184068;202012;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.233490824138985
1;00204963;202012;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];106140369.31
1;00204963;202012;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];56546882.04
1;00204963;202012;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];89311343.4
1;00204963;202012;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];81342699.24
1;00204963;202012;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];16829025.91
1;00204963;202012;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];1651683.28
1;00204963;202012;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;16829025.91
1;00204963;202012;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0682215492530548
1;00204963;202012;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.175884538398108
1;00259231;202012;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];586049669.1
1;00259231;202012;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];283807770.33
1;00259231;202012;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];507521852.19
1;00259231;202012;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];490348917.07
1;00259231;202012;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];78527816.91
1;00259231;202012;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];3236714.93
1;00259231;202012;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;75661512.6
1;00259231;202012;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0628067735722217
