"tipo_instituicao";"cod_inst";"ano_mes";"nome_relatorio";"numero_relatorio";"grupo";"conta";"nome_coluna";"descricao_coluna";"saldo"
"2";"00058338";"200309";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"890541,41"
"2";"00058338";"200309";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"449980,96"
"2";"00058338";"200309";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"802762,86"
"2";"00058338";"200309";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"744005,91"
"2";"00058338";"200309";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"87778,55"
"2";"00058338";"200309";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"18729,3"
"2";"00058338";"200309";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"87778,55"
"2";"00058338";"200309";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,9026"
"2";"00058338";"200309";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,130449346572174"
"2";"00066670";"200309";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"2466431,34"
"2";"00066670";"200309";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"0"
"2";"00066670";"200309";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"77929,5"
"2";"00066670";"200309";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"0"
"2";"00066670";"200309";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"2388501,84"
"2";"00066670";"200309";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"103008,5"
"2";"00066670";"200309";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"2388501,84"
"2";"00066670";"200309";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"null"
"2";"00066670";"200309";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"3,28368830295036"
"2";"00068389";"200309";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"1846149,66"
"2";"00068389";"200309";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"1162835,45"
"2";"00068389";"200309";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"1256818,39"
"2";"00068389";"200309";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"1186907,57"
"2";"00068389";"200309";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"589331,27"
