TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00058338;201403;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];2462723.3
1;00058338;201403;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];1134426.2
1;00058338;201403;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];2215196.82
1;00058338;201403;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];2138816.63
1;00058338;201403;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];247526.48
1;00058338;201403;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];-13611.46
1;00068389;201403;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];18879426.78
1;00068389;201403;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];12446730.74
1;00068389;201403;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];12179880.87
1;00068389;201403;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];11157921.28
1;00068389;201403;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];6699545.91
1;00068389;201403;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];308797.2
1;00068987;201403;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];84765390.7
1;00068987;201403;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];53170834.03
1;00068987;201403;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];70660458.16
1;00068987;201403;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];35887022.42
1;00068987;201403;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];14104932.54
1;00068987;201403;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];195968.33
1;00075847;201403;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];275219075.02
1;00075847;201403;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];203393846.58
