TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00068987;202006;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];241051220.86
1;00068987;202006;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];172015817.92
1;00068987;202006;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];197073921.98
1;00068987;202006;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];132127082.51
1;00068987;202006;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];43977298.88
1;00068987;202006;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];228032.589999998
1;00068987;202006;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;37680041.18
1;00068987;202006;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0731711132381517
1;00068987;202006;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.218254484437525
1;00075847;202006;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];1027482279.43
1;00075847;202006;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];542589603.29
1;00075847;202006;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];871397009.18
1;00075847;202006;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];858135339.98
1;00075847;202006;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];156085270.25
1;00075847;202006;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];5668436.78999999
1;00075847;202006;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;156011904.19
1;00075847;202006;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.03159657191285
1;00075847;202006;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.24414983378855
1;00106180;202006;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];560812418.21
1;00106180;202006;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];3944533.33
1;00106180;202006;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];522845391.91
1;00106180;202006;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00106180;202006;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];37967026.3
1;00106180;202006;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];572794.65
1;00106180;202006;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;29724113.9
1;00106180;202006;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.130431542317566
1;00106180;202006;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;0.19815950555172
1;00129753;202006;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];1205022.72
1;00129753;202006;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];1351240.5
1;00129753;202006;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];133080.94
1;00129753;202006;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00129753;202006;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];1071941.78
1;00129753;202006;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];-20695.72
1;00129753;202006;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;1071941.78
1;00129753;202006;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.00122788385018448
1;00129753;202006;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;1.17416893105358
1;00141155;202006;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];5792046.84
1;00141155;202006;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];3864628.85
1;00141155;202006;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];593037.88
1;00141155;202006;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00141155;202006;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];5199008.96
1;00141155;202006;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81956001];-1070418.68
1;00141155;202006;Resumo;1;;79649;Patrimônio de Referência para Comparação com o RWA;Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II;5196008.96
1;00141155;202006;Resumo;1;;79662;Índice de Imobilização;Relação entre Ativo Permanente e Patrimônio de Referência;0.0656117440567308
1;00141155;202006;Resumo;1;;79664;Índice de Basileia;Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco;1.12632355416082
1;00184068;202006;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];1624514638.32
1;00184068;202006;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];11357131.8
1;00184068;202006;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];1523056655.49
