TipoInstituicao;CodInst;AnoMes;NomeRelatorio;NumeroRelatorio;Grupo;Conta;NomeColuna;DescricaoColuna;Saldo
1;00058338;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];2605867.81
1;00058338;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];1045128.53
1;00058338;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];2347081.13
1;00058338;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];2251138.32
1;00058338;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];258786.68
1;00058338;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];-9375.33999999998
1;00068389;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];19276339.43
1;00068389;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];12511885.03
1;00068389;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];12465402.58
1;00068389;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];11388355.04
1;00068389;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];6810936.85
1;00068389;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];597326.23
1;00068987;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];84693073.84
1;00068987;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];58900732.93
1;00068987;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];69550934.38
1;00068987;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];33554757.1
1;00068987;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];15142139.46
1;00068987;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];1123919.51
1;00075847;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];289112686.16
1;00075847;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];210178925.09
1;00075847;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];236776764.06
1;00075847;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];228010349.12
1;00075847;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];52335922.1
1;00075847;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];6148922.41
1;00106180;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];94228332.43
1;00106180;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];9302966.47
1;00106180;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];76464704.99
1;00106180;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00106180;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];17763627.44
1;00106180;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];566471.11
1;00129753;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];893840.08
1;00129753;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];610772.61
1;00129753;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];55470.71
1;00129753;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00129753;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];838369.37
1;00129753;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];77224.55
1;00141155;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];5988461.9
1;00141155;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];2877226.45
1;00141155;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];342407.71
1;00141155;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00141155;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];5646054.19
1;00141155;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];15457.5500000001
1;00184068;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];368886238.42
1;00184068;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];0.0
1;00184068;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];354372592.8
1;00184068;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00184068;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];14513645.62
1;00184068;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];296807.55
1;00204963;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];46463158.29
1;00204963;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];26562812.28
1;00204963;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];40154881.56
1;00204963;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];25995822.69
1;00204963;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];6308276.73
1;00204963;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];-1587641.54
1;00259231;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];274879355.68
1;00259231;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];181758327.48
1;00259231;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];219747770.58
1;00259231;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];209196793.15
1;00259231;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];55131585.1
1;00259231;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];6856275.89
1;00309024;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];2072231496.04
1;00309024;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];58218224.02
1;00309024;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];1961513314.09
1;00309024;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];75785586.3
1;00309024;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];110718181.95
1;00309024;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];4263047.74000004
1;00315406;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];44420469.38
1;00315406;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];27082852.52
1;00315406;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];37276206.83
1;00315406;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];36472112.4
1;00315406;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];7144262.55
1;00315406;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];920551.069999999
1;00315557;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];128116426.31
1;00315557;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];0.0
1;00315557;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];101594786.42
1;00315557;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];0.0
1;00315557;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];26521639.89
1;00315557;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];1285303.91000001
1;00429890;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];75955809.05
1;00429890;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];60639322.87
1;00429890;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];55671209.26
1;00429890;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];26328653.47
1;00429890;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];20284599.79
1;00429890;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];1145641.21
1;00512839;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];8944966.23
1;00512839;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];8144309.78
1;00512839;201406;Resumo;1;;78184;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;[40000008] + [50000005];609037.96
1;00512839;201406;Resumo;1;;78185;Captações;[41000007] + [42000006] + [43000005] + [46000002];204542.89
1;00512839;201406;Resumo;1;;78186;Patrimônio Líquido;[60000002] + [70000009]+ [80000006];8335928.27
1;00512839;201406;Resumo;1;;78187;Lucro Líquido;[70000009]+[80000006]-[81955002];281658.86
1;00543968;201406;Resumo;1;;78182;Ativo Total;[10000007] + [20000004];707767650.98
1;00543968;201406;Resumo;1;;78183;Carteira de Crédito Classificada;[31000000];0.0
