"tipo_instituicao";"cod_inst";"ano_mes";"nome_relatorio";"numero_relatorio";"grupo";"conta";"nome_coluna";"descricao_coluna";"saldo"
"2";"00058338";"201412";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"2413705,59"
"2";"00058338";"201412";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"984562,08"
"2";"00058338";"201412";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"2353899,34"
"2";"00058338";"201412";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"2212324,77"
"2";"00058338";"201412";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"59806,25"
"2";"00058338";"201412";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"-214657,38"
"2";"00058338";"201412";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"-174377,24"
"2";"00058338";"201412";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,545107606933107"
"2";"00058338";"201412";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"-0,120408731623153"
"2";"00068389";"201412";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"19824864,41"
"2";"00068389";"201412";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"11925069,63"
"2";"00068389";"201412";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"12372369,96"
"2";"00068389";"201412";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"11858081,51"
"2";"00068389";"201412";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"7452494,45"
"2";"00068389";"201412";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"615108,81"
"2";"00068389";"201412";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"7451034,45"
"2";"00068389";"201412";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0121807959161966"
"2";"00068389";"201412";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,614271845611549"
"2";"00068987";"201412";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"96666775,68"
"2";"00068987";"201412";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"71546861,62"
"2";"00068987";"201412";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"78852031,94"
"2";"00068987";"201412";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"32566096,05"
"2";"00068987";"201412";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"17814743,74"
"2";"00068987";"201412";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"1875597,85"
"2";"00068987";"201412";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"15518695,32"
"2";"00068987";"201412";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,041644156075873"
"2";"00068987";"201412";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,210801068524392"
"2";"00075847";"201412";"Resumo";"1";"null";"78182";"Ativo Total";"[10000007] + [20000004]";"335384603,93"
"2";"00075847";"201412";"Resumo";"1";"null";"78183";"Carteira de Crédito Classificada";"[31000000]";"236245498,9"
"2";"00075847";"201412";"Resumo";"1";"null";"78184";"Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros";"[40000008] + [50000005]";"272717133,72"
"2";"00075847";"201412";"Resumo";"1";"null";"78185";"Captações";"[41000007] + [42000006] + [43000005] + [46000002]";"264791211,59"
"2";"00075847";"201412";"Resumo";"1";"null";"78186";"Patrimônio Líquido";"[60000002] + [70000009]+ [80000006]";"62667470,21"
"2";"00075847";"201412";"Resumo";"1";"null";"78187";"Lucro Líquido";"[70000009]+[80000006]-[81955002]";"7265623,11"
"2";"00075847";"201412";"Resumo";"1";"null";"79649";"Patrimônio de Referência para Comparação com o RWA";"Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II";"62667470,21"
"2";"00075847";"201412";"Resumo";"1";"null";"79662";"Índice de Imobilização";"Relação entre Ativo Permanente e Patrimônio de Referência";"0,0389001745535756"
"2";"00075847";"201412";"Resumo";"1";"null";"79664";"Índice de Basileia";"Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco";"0,278425784768669"
